,States,Regions,latitude,longitude,Date,Energy Consumption
415,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-14,305.9
416,Pondy,SR,11.93499371,79.83000037,2019-01-14,8.3
417,Bihar,ER,25.78541445,87.4799727,2019-01-14,88.2
418,Jharkhand,ER,23.80039349,86.41998572,2019-01-14,24.8
419,Odisha,ER,19.82042971,85.90001746,2019-01-14,85.7
420,West Bengal,ER,22.58039044,88.32994665,2019-01-14,143.9
421,Sikkim,ER,27.3333303,88.6166475,2019-01-14,0.9
422,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-14,2.1
423,Assam,NER,26.7499809,94.21666744,2019-01-14,31.7
424,Manipur,NER,24.79997072,93.95001705,2019-01-14,2.5
425,Meghalaya,NER,25.57049217,91.8800142,2019-01-14,5.4
426,Mizoram,NER,23.71039899,92.72001461,2019-01-14,1.8
427,Nagaland,NER,25.6669979,94.11657019,2019-01-14,2.1
428,Tripura,NER,23.83540428,91.27999914,2019-01-14,5.0
429,Punjab,NR,31.51997398,75.98000281,2019-01-15,141.1
430,Haryana,NR,28.45000633,77.01999101,2019-01-15,142.9
431,Rajasthan,NR,26.44999921,74.63998124,2019-01-15,185.4
432,Delhi,NR,28.6699929,77.23000403,2019-01-15,77.8
433,UP,NR,27.59998069,78.05000565,2019-01-15,326.7
434,Uttarakhand,NR,30.32040895,78.05000565,2019-01-15,34.3
435,HP,NR,31.10002545,77.16659704,2019-01-15,25.6
436,J&K,NR,33.45,76.24,2019-01-15,39.5
437,Chandigarh,NR,30.71999697,76.78000565,2019-01-15,3.2
438,Chhattisgarh,WR,22.09042035,82.15998734,2019-01-15,88.0
439,Gujarat,WR,22.2587,71.1924,2019-01-15,290.5
440,MP,WR,21.30039105,76.13001949,2019-01-15,170.2
441,Maharashtra,WR,19.25023195,73.16017493,2019-01-15,392.1
442,Goa,WR,15.491997,73.81800065,2019-01-15,12.4
443,DNH,WR,20.26657819,73.0166178,2019-01-15,17.3
444,Andhra Pradesh,SR,14.7504291,78.57002559,2019-01-15,160.7
445,Telangana,SR,18.1124,79.0193,2019-01-15,174.3
446,Karnataka,SR,12.57038129,76.91999711,2019-01-15,138.7
447,Kerala,SR,8.900372741,76.56999263,2019-01-15,64.2
448,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-15,288.7
449,Pondy,SR,11.93499371,79.83000037,2019-01-15,7.4
450,Bihar,ER,25.78541445,87.4799727,2019-01-15,93.7
451,Jharkhand,ER,23.80039349,86.41998572,2019-01-15,24.8
452,Odisha,ER,19.82042971,85.90001746,2019-01-15,82.1
453,West Bengal,ER,22.58039044,88.32994665,2019-01-15,143.4
454,Sikkim,ER,27.3333303,88.6166475,2019-01-15,0.7
455,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-15,2.2
456,Assam,NER,26.7499809,94.21666744,2019-01-15,29.2
457,Manipur,NER,24.79997072,93.95001705,2019-01-15,2.5
458,Meghalaya,NER,25.57049217,91.8800142,2019-01-15,5.2
459,Mizoram,NER,23.71039899,92.72001461,2019-01-15,1.7
460,Nagaland,NER,25.6669979,94.11657019,2019-01-15,2.2
461,Tripura,NER,23.83540428,91.27999914,2019-01-15,4.8
462,Punjab,NR,31.51997398,75.98000281,2019-01-16,231.9
463,Haryana,NR,28.45000633,77.01999101,2019-01-16,180.5
464,Rajasthan,NR,26.44999921,74.63998124,2019-01-16,175.3
465,Delhi,NR,28.6699929,77.23000403,2019-01-16,111.8
466,UP,NR,27.59998069,78.05000565,2019-01-16,399.0
467,Uttarakhand,NR,30.32040895,78.05000565,2019-01-16,41.0
468,HP,NR,31.10002545,77.16659704,2019-01-16,29.4
469,J&K,NR,33.45,76.24,2019-01-16,41.8
470,Chandigarh,NR,30.71999697,76.78000565,2019-01-16,6.0
471,Chhattisgarh,WR,22.09042035,82.15998734,2019-01-16,89.2
472,Gujarat,WR,22.2587,71.1924,2019-01-16,299.5
473,MP,WR,21.30039105,76.13001949,2019-01-16,185.1
474,Maharashtra,WR,19.25023195,73.16017493,2019-01-16,377.1
475,Goa,WR,15.491997,73.81800065,2019-01-16,11.3
476,DNH,WR,20.26657819,73.0166178,2019-01-16,18.9
477,Andhra Pradesh,SR,14.7504291,78.57002559,2019-01-16,155.2
478,Telangana,SR,18.1124,79.0193,2019-01-16,161.3
479,Karnataka,SR,12.57038129,76.91999711,2019-01-16,175.2
480,Kerala,SR,8.900372741,76.56999263,2019-01-16,68.5
481,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-16,301.4
482,Pondy,SR,11.93499371,79.83000037,2019-01-16,7.6
483,Bihar,ER,25.78541445,87.4799727,2019-01-16,93.5
484,Jharkhand,ER,23.80039349,86.41998572,2019-01-16,22.1
485,Odisha,ER,19.82042971,85.90001746,2019-01-16,82.6
486,West Bengal,ER,22.58039044,88.32994665,2019-01-16,152.9
487,Sikkim,ER,27.3333303,88.6166475,2019-01-16,0.7
488,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-16,2.2
489,Assam,NER,26.7499809,94.21666744,2019-01-16,31.3
490,Manipur,NER,24.79997072,93.95001705,2019-01-16,2.3
491,Meghalaya,NER,25.57049217,91.8800142,2019-01-16,5.6
492,Mizoram,NER,23.71039899,92.72001461,2019-01-16,1.8
493,Nagaland,NER,25.6669979,94.11657019,2019-01-16,2.2
494,Tripura,NER,23.83540428,91.27999914,2019-01-16,5.8
495,Punjab,NR,31.51997398,75.98000281,2019-01-17,253.8
496,Haryana,NR,28.45000633,77.01999101,2019-01-17,196.4
497,Rajasthan,NR,26.44999921,74.63998124,2019-01-17,197.2
498,Delhi,NR,28.6699929,77.23000403,2019-01-17,115.6
499,UP,NR,27.59998069,78.05000565,2019-01-17,412.5
500,Uttarakhand,NR,30.32040895,78.05000565,2019-01-17,41.7
501,HP,NR,31.10002545,77.16659704,2019-01-17,29.8
502,J&K,NR,33.45,76.24,2019-01-17,42.3
503,Chandigarh,NR,30.71999697,76.78000565,2019-01-17,5.6
504,Chhattisgarh,WR,22.09042035,82.15998734,2019-01-17,83.5
505,Gujarat,WR,22.2587,71.1924,2019-01-17,282.0
506,MP,WR,21.30039105,76.13001949,2019-01-17,183.7
507,Maharashtra,WR,19.25023195,73.16017493,2019-01-17,368.4
508,Goa,WR,15.491997,73.81800065,2019-01-17,11.3
509,DNH,WR,20.26657819,73.0166178,2019-01-17,18.4
510,Andhra Pradesh,SR,14.7504291,78.57002559,2019-01-17,161.8
511,Telangana,SR,18.1124,79.0193,2019-01-17,156.5
512,Karnataka,SR,12.57038129,76.91999711,2019-01-17,167.1
513,Kerala,SR,8.900372741,76.56999263,2019-01-17,70.3
514,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-17,313.9
515,Pondy,SR,11.93499371,79.83000037,2019-01-17,7.7
516,Bihar,ER,25.78541445,87.4799727,2019-01-17,98.9
517,Jharkhand,ER,23.80039349,86.41998572,2019-01-17,22.3
518,Odisha,ER,19.82042971,85.90001746,2019-01-17,85.9
519,West Bengal,ER,22.58039044,88.32994665,2019-01-17,167.7
520,Sikkim,ER,27.3333303,88.6166475,2019-01-17,0.8
521,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-17,2.2
522,Assam,NER,26.7499809,94.21666744,2019-01-17,33.1
523,Manipur,NER,24.79997072,93.95001705,2019-01-17,2.5
524,Meghalaya,NER,25.57049217,91.8800142,2019-01-17,5.5
525,Mizoram,NER,23.71039899,92.72001461,2019-01-17,1.8
526,Nagaland,NER,25.6669979,94.11657019,2019-01-17,2.2
527,Tripura,NER,23.83540428,91.27999914,2019-01-17,4.2
528,Punjab,NR,31.51997398,75.98000281,2019-01-18,236.4
529,Haryana,NR,28.45000633,77.01999101,2019-01-18,193.9
530,Rajasthan,NR,26.44999921,74.63998124,2019-01-18,209.8
531,Delhi,NR,28.6699929,77.23000403,2019-01-18,117.9
532,UP,NR,27.59998069,78.05000565,2019-01-18,426.0
533,Uttarakhand,NR,30.32040895,78.05000565,2019-01-18,40.3
534,HP,NR,31.10002545,77.16659704,2019-01-18,27.9
535,J&K,NR,33.45,76.24,2019-01-18,36.7
536,Chandigarh,NR,30.71999697,76.78000565,2019-01-18,5.0
537,Chhattisgarh,WR,22.09042035,82.15998734,2019-01-18,82.2
538,Gujarat,WR,22.2587,71.1924,2019-01-18,269.1
539,MP,WR,21.30039105,76.13001949,2019-01-18,183.4
540,Maharashtra,WR,19.25023195,73.16017493,2019-01-18,360.8
541,Goa,WR,15.491997,73.81800065,2019-01-18,11.3
542,DNH,WR,20.26657819,73.0166178,2019-01-18,18.3
543,Andhra Pradesh,SR,14.7504291,78.57002559,2019-01-18,169.9
544,Telangana,SR,18.1124,79.0193,2019-01-18,169.4
545,Karnataka,SR,12.57038129,76.91999711,2019-01-18,182.5
546,Kerala,SR,8.900372741,76.56999263,2019-01-18,71.6
547,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-18,321.5
548,Pondy,SR,11.93499371,79.83000037,2019-01-18,8.2
549,Bihar,ER,25.78541445,87.4799727,2019-01-18,106.1
550,Jharkhand,ER,23.80039349,86.41998572,2019-01-18,24.1
551,Odisha,ER,19.82042971,85.90001746,2019-01-18,89.1
552,West Bengal,ER,22.58039044,88.32994665,2019-01-18,175.9
553,Sikkim,ER,27.3333303,88.6166475,2019-01-18,0.8
554,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-18,2.5
555,Assam,NER,26.7499809,94.21666744,2019-01-18,32.5
556,Manipur,NER,24.79997072,93.95001705,2019-01-18,2.5
557,Meghalaya,NER,25.57049217,91.8800142,2019-01-18,5.8
558,Mizoram,NER,23.71039899,92.72001461,2019-01-18,1.6
559,Nagaland,NER,25.6669979,94.11657019,2019-01-18,2.3
560,Tripura,NER,23.83540428,91.27999914,2019-01-18,4.3
561,Punjab,NR,31.51997398,75.98000281,2019-01-19,229.8
562,Haryana,NR,28.45000633,77.01999101,2019-01-19,201.8
563,Rajasthan,NR,26.44999921,74.63998124,2019-01-19,197.6
564,Delhi,NR,28.6699929,77.23000403,2019-01-19,121.9
565,UP,NR,27.59998069,78.05000565,2019-01-19,437.9
566,Uttarakhand,NR,30.32040895,78.05000565,2019-01-19,42.4
567,HP,NR,31.10002545,77.16659704,2019-01-19,28.7
568,J&K,NR,33.45,76.24,2019-01-19,38.5
569,Chandigarh,NR,30.71999697,76.78000565,2019-01-19,5.3
570,Chhattisgarh,WR,22.09042035,82.15998734,2019-01-19,86.8
571,Gujarat,WR,22.2587,71.1924,2019-01-19,260.2
572,MP,WR,21.30039105,76.13001949,2019-01-19,183.7
573,Maharashtra,WR,19.25023195,73.16017493,2019-01-19,371.2
574,Goa,WR,15.491997,73.81800065,2019-01-19,11.8
575,DNH,WR,20.26657819,73.0166178,2019-01-19,18.1
576,Andhra Pradesh,SR,14.7504291,78.57002559,2019-01-19,166.0
577,Telangana,SR,18.1124,79.0193,2019-01-19,171.8
578,Karnataka,SR,12.57038129,76.91999711,2019-01-19,185.0
579,Kerala,SR,8.900372741,76.56999263,2019-01-19,72.6
580,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-19,325.8
581,Pondy,SR,11.93499371,79.83000037,2019-01-19,8.3
582,Bihar,ER,25.78541445,87.4799727,2019-01-19,105.5
583,Jharkhand,ER,23.80039349,86.41998572,2019-01-19,23.8
584,Odisha,ER,19.82042971,85.90001746,2019-01-19,98.1
585,West Bengal,ER,22.58039044,88.32994665,2019-01-19,180.6
586,Sikkim,ER,27.3333303,88.6166475,2019-01-19,0.9
587,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-19,2.4
588,Assam,NER,26.7499809,94.21666744,2019-01-19,31.4
589,Manipur,NER,24.79997072,93.95001705,2019-01-19,2.6
590,Meghalaya,NER,25.57049217,91.8800142,2019-01-19,5.6
591,Mizoram,NER,23.71039899,92.72001461,2019-01-19,1.6
592,Nagaland,NER,25.6669979,94.11657019,2019-01-19,2.2
593,Tripura,NER,23.83540428,91.27999914,2019-01-19,4.8
594,Punjab,NR,31.51997398,75.98000281,2019-01-20,195.0
595,Haryana,NR,28.45000633,77.01999101,2019-01-20,192.3
596,Rajasthan,NR,26.44999921,74.63998124,2019-01-20,197.6
597,Delhi,NR,28.6699929,77.23000403,2019-01-20,121.7
598,UP,NR,27.59998069,78.05000565,2019-01-20,428.3
599,Uttarakhand,NR,30.32040895,78.05000565,2019-01-20,42.4
600,HP,NR,31.10002545,77.16659704,2019-01-20,28.1
601,J&K,NR,33.45,76.24,2019-01-20,40.4
602,Chandigarh,NR,30.71999697,76.78000565,2019-01-20,5.1
603,Chhattisgarh,WR,22.09042035,82.15998734,2019-01-20,90.0
604,Gujarat,WR,22.2587,71.1924,2019-01-20,273.8
605,MP,WR,21.30039105,76.13001949,2019-01-20,189.3
606,Maharashtra,WR,19.25023195,73.16017493,2019-01-20,362.4
607,Goa,WR,15.491997,73.81800065,2019-01-20,11.8
608,DNH,WR,20.26657819,73.0166178,2019-01-20,17.7
609,Andhra Pradesh,SR,14.7504291,78.57002559,2019-01-20,153.9
610,Telangana,SR,18.1124,79.0193,2019-01-20,152.0
611,Karnataka,SR,12.57038129,76.91999711,2019-01-20,184.7
612,Kerala,SR,8.900372741,76.56999263,2019-01-20,72.4
613,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-20,325.4
614,Pondy,SR,11.93499371,79.83000037,2019-01-20,8.3
615,Bihar,ER,25.78541445,87.4799727,2019-01-20,106.7
616,Jharkhand,ER,23.80039349,86.41998572,2019-01-20,25.0
617,Odisha,ER,19.82042971,85.90001746,2019-01-20,96.5
618,West Bengal,ER,22.58039044,88.32994665,2019-01-20,178.9
619,Sikkim,ER,27.3333303,88.6166475,2019-01-20,0.9
620,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-20,2.1
621,Assam,NER,26.7499809,94.21666744,2019-01-20,33.0
622,Manipur,NER,24.79997072,93.95001705,2019-01-20,2.6
623,Meghalaya,NER,25.57049217,91.8800142,2019-01-20,5.6
624,Mizoram,NER,23.71039899,92.72001461,2019-01-20,1.7
625,Nagaland,NER,25.6669979,94.11657019,2019-01-20,2.2
626,Tripura,NER,23.83540428,91.27999914,2019-01-20,5.5
627,Punjab,NR,31.51997398,75.98000281,2019-01-21,207.1
628,Haryana,NR,28.45000633,77.01999101,2019-01-21,182.9
629,Rajasthan,NR,26.44999921,74.63998124,2019-01-21,189.7
630,Delhi,NR,28.6699929,77.23000403,2019-01-21,112.2
631,UP,NR,27.59998069,78.05000565,2019-01-21,407.9
632,Uttarakhand,NR,30.32040895,78.05000565,2019-01-21,39.8
633,HP,NR,31.10002545,77.16659704,2019-01-21,28.8
634,J&K,NR,33.45,76.24,2019-01-21,41.7
635,Chandigarh,NR,30.71999697,76.78000565,2019-01-21,5.2
636,Chhattisgarh,WR,22.09042035,82.15998734,2019-01-21,87.5
637,Gujarat,WR,22.2587,71.1924,2019-01-21,276.7
638,MP,WR,21.30039105,76.13001949,2019-01-21,187.9
639,Maharashtra,WR,19.25023195,73.16017493,2019-01-21,356.6
640,Goa,WR,15.491997,73.81800065,2019-01-21,11.8
641,DNH,WR,20.26657819,73.0166178,2019-01-21,17.9
642,Andhra Pradesh,SR,14.7504291,78.57002559,2019-01-21,153.3
643,Telangana,SR,18.1124,79.0193,2019-01-21,144.5
644,Karnataka,SR,12.57038129,76.91999711,2019-01-21,179.9
645,Kerala,SR,8.900372741,76.56999263,2019-01-21,72.1
646,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-21,311.5
647,Pondy,SR,11.93499371,79.83000037,2019-01-21,8.0
648,Bihar,ER,25.78541445,87.4799727,2019-01-21,109.1
649,Jharkhand,ER,23.80039349,86.41998572,2019-01-21,24.8
650,Odisha,ER,19.82042971,85.90001746,2019-01-21,97.6
651,West Bengal,ER,22.58039044,88.32994665,2019-01-21,178.9
652,Sikkim,ER,27.3333303,88.6166475,2019-01-21,0.8
653,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-21,2.2
654,Assam,NER,26.7499809,94.21666744,2019-01-21,34.3
655,Manipur,NER,24.79997072,93.95001705,2019-01-21,2.7
656,Meghalaya,NER,25.57049217,91.8800142,2019-01-21,5.7
657,Mizoram,NER,23.71039899,92.72001461,2019-01-21,1.8
658,Nagaland,NER,25.6669979,94.11657019,2019-01-21,2.3
659,Tripura,NER,23.83540428,91.27999914,2019-01-21,5.4
660,Punjab,NR,31.51997398,75.98000281,2019-01-22,218.9
661,Haryana,NR,28.45000633,77.01999101,2019-01-22,178.2
662,Rajasthan,NR,26.44999921,74.63998124,2019-01-22,191.9
663,Delhi,NR,28.6699929,77.23000403,2019-01-22,108.0
664,UP,NR,27.59998069,78.05000565,2019-01-22,417.1
665,Uttarakhand,NR,30.32040895,78.05000565,2019-01-22,38.8
666,HP,NR,31.10002545,77.16659704,2019-01-22,26.5
667,J&K,NR,33.45,76.24,2019-01-22,42.5
668,Chandigarh,NR,30.71999697,76.78000565,2019-01-22,5.1
669,Chhattisgarh,WR,22.09042035,82.15998734,2019-01-22,90.2
670,Gujarat,WR,22.2587,71.1924,2019-01-22,263.5
671,MP,WR,21.30039105,76.13001949,2019-01-22,188.2
672,Maharashtra,WR,19.25023195,73.16017493,2019-01-22,330.8
673,Goa,WR,15.491997,73.81800065,2019-01-22,8.2
674,DNH,WR,20.26657819,73.0166178,2019-01-22,16.3
675,Andhra Pradesh,SR,14.7504291,78.57002559,2019-01-22,152.6
676,Telangana,SR,18.1124,79.0193,2019-01-22,150.3
677,Karnataka,SR,12.57038129,76.91999711,2019-01-22,157.5
678,Kerala,SR,8.900372741,76.56999263,2019-01-22,65.5
679,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-22,295.3
680,Pondy,SR,11.93499371,79.83000037,2019-01-22,7.6
681,Bihar,ER,25.78541445,87.4799727,2019-01-22,111.0
682,Jharkhand,ER,23.80039349,86.41998572,2019-01-22,23.8
683,Odisha,ER,19.82042971,85.90001746,2019-01-22,97.2
684,West Bengal,ER,22.58039044,88.32994665,2019-01-22,173.0
685,Sikkim,ER,27.3333303,88.6166475,2019-01-22,0.6
686,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-22,2.3
687,Assam,NER,26.7499809,94.21666744,2019-01-22,33.3
688,Manipur,NER,24.79997072,93.95001705,2019-01-22,2.5
689,Meghalaya,NER,25.57049217,91.8800142,2019-01-22,5.7
690,Mizoram,NER,23.71039899,92.72001461,2019-01-22,1.8
691,Nagaland,NER,25.6669979,94.11657019,2019-01-22,2.4
692,Tripura,NER,23.83540428,91.27999914,2019-01-22,4.9
693,Punjab,NR,31.51997398,75.98000281,2019-01-23,136.0
694,Haryana,NR,28.45000633,77.01999101,2019-01-23,150.5
695,Rajasthan,NR,26.44999921,74.63998124,2019-01-23,227.2
696,Delhi,NR,28.6699929,77.23000403,2019-01-23,109.3
697,UP,NR,27.59998069,78.05000565,2019-01-23,395.8
698,Uttarakhand,NR,30.32040895,78.05000565,2019-01-23,41.5
699,HP,NR,31.10002545,77.16659704,2019-01-23,27.3
700,J&K,NR,33.45,76.24,2019-01-23,44.3
701,Chandigarh,NR,30.71999697,76.78000565,2019-01-23,4.8
702,Chhattisgarh,WR,22.09042035,82.15998734,2019-01-23,105.7
703,Gujarat,WR,22.2587,71.1924,2019-01-23,391.4
704,MP,WR,21.30039105,76.13001949,2019-01-23,219.7
705,Maharashtra,WR,19.25023195,73.16017493,2019-01-23,499.4
706,Goa,WR,15.491997,73.81800065,2019-01-23,13.5
707,DNH,WR,20.26657819,73.0166178,2019-01-23,18.9
708,Andhra Pradesh,SR,14.7504291,78.57002559,2019-01-23,194.9
709,Telangana,SR,18.1124,79.0193,2019-01-23,175.0
710,Karnataka,SR,12.57038129,76.91999711,2019-01-23,230.1
711,Kerala,SR,8.900372741,76.56999263,2019-01-23,82.3
712,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-23,340.6
713,Pondy,SR,11.93499371,79.83000037,2019-01-23,8.9
714,Bihar,ER,25.78541445,87.4799727,2019-01-23,101.7
715,Jharkhand,ER,23.80039349,86.41998572,2019-01-23,27.5
716,Odisha,ER,19.82042971,85.90001746,2019-01-23,97.1
717,West Bengal,ER,22.58039044,88.32994665,2019-01-23,183.4
718,Sikkim,ER,27.3333303,88.6166475,2019-01-23,1.1
719,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-23,2.2
720,Assam,NER,26.7499809,94.21666744,2019-01-23,22.5
721,Manipur,NER,24.79997072,93.95001705,2019-01-23,1.8
722,Meghalaya,NER,25.57049217,91.8800142,2019-01-23,5.6
723,Mizoram,NER,23.71039899,92.72001461,2019-01-23,1.8
724,Nagaland,NER,25.6669979,94.11657019,2019-01-23,2.2
725,Tripura,NER,23.83540428,91.27999914,2019-01-23,5.5
726,Punjab,NR,31.51997398,75.98000281,2019-01-24,132.5
727,Haryana,NR,28.45000633,77.01999101,2019-01-24,154.7
728,Rajasthan,NR,26.44999921,74.63998124,2019-01-24,231.6
729,Delhi,NR,28.6699929,77.23000403,2019-01-24,111.9
730,UP,NR,27.59998069,78.05000565,2019-01-24,410.9
731,Uttarakhand,NR,30.32040895,78.05000565,2019-01-24,41.8
732,HP,NR,31.10002545,77.16659704,2019-01-24,27.6
733,J&K,NR,33.45,76.24,2019-01-24,43.9
734,Chandigarh,NR,30.71999697,76.78000565,2019-01-24,5.0
735,Chhattisgarh,WR,22.09042035,82.15998734,2019-01-24,105.9
736,Gujarat,WR,22.2587,71.1924,2019-01-24,385.3
737,MP,WR,21.30039105,76.13001949,2019-01-24,219.7
738,Maharashtra,WR,19.25023195,73.16017493,2019-01-24,508.9
739,Goa,WR,15.491997,73.81800065,2019-01-24,13.5
740,DNH,WR,20.26657819,73.0166178,2019-01-24,18.8
741,Andhra Pradesh,SR,14.7504291,78.57002559,2019-01-24,193.7
742,Telangana,SR,18.1124,79.0193,2019-01-24,177.3
743,Karnataka,SR,12.57038129,76.91999711,2019-01-24,214.8
744,Kerala,SR,8.900372741,76.56999263,2019-01-24,79.5
745,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-24,332.7
746,Pondy,SR,11.93499371,79.83000037,2019-01-24,9.1
747,Bihar,ER,25.78541445,87.4799727,2019-01-24,105.0
748,Jharkhand,ER,23.80039349,86.41998572,2019-01-24,25.9
749,Odisha,ER,19.82042971,85.90001746,2019-01-24,98.0
750,West Bengal,ER,22.58039044,88.32994665,2019-01-24,175.5
751,Sikkim,ER,27.3333303,88.6166475,2019-01-24,1.2
752,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-24,2.3
753,Assam,NER,26.7499809,94.21666744,2019-01-24,21.3
754,Manipur,NER,24.79997072,93.95001705,2019-01-24,2.5
755,Meghalaya,NER,25.57049217,91.8800142,2019-01-24,5.6
756,Mizoram,NER,23.71039899,92.72001461,2019-01-24,1.6
757,Nagaland,NER,25.6669979,94.11657019,2019-01-24,2.2
758,Tripura,NER,23.83540428,91.27999914,2019-01-24,4.5
759,Punjab,NR,31.51997398,75.98000281,2019-01-25,134.3
760,Haryana,NR,28.45000633,77.01999101,2019-01-25,155.2
761,Rajasthan,NR,26.44999921,74.63998124,2019-01-25,232.4
762,Delhi,NR,28.6699929,77.23000403,2019-01-25,114.2
763,UP,NR,27.59998069,78.05000565,2019-01-25,408.7
764,Uttarakhand,NR,30.32040895,78.05000565,2019-01-25,40.2
765,HP,NR,31.10002545,77.16659704,2019-01-25,25.7
766,J&K,NR,33.45,76.24,2019-01-25,43.7
767,Chandigarh,NR,30.71999697,76.78000565,2019-01-25,5.1
768,Chhattisgarh,WR,22.09042035,82.15998734,2019-01-25,103.7
769,Gujarat,WR,22.2587,71.1924,2019-01-25,380.2
770,MP,WR,21.30039105,76.13001949,2019-01-25,218.4
771,Maharashtra,WR,19.25023195,73.16017493,2019-01-25,456.0
772,Goa,WR,15.491997,73.81800065,2019-01-25,13.5
773,DNH,WR,20.26657819,73.0166178,2019-01-25,17.4
774,Andhra Pradesh,SR,14.7504291,78.57002559,2019-01-25,176.4
775,Telangana,SR,18.1124,79.0193,2019-01-25,160.9
776,Karnataka,SR,12.57038129,76.91999711,2019-01-25,180.6
777,Kerala,SR,8.900372741,76.56999263,2019-01-25,74.8
778,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-25,298.4
779,Pondy,SR,11.93499371,79.83000037,2019-01-25,6.6
780,Bihar,ER,25.78541445,87.4799727,2019-01-25,102.1
781,Jharkhand,ER,23.80039349,86.41998572,2019-01-25,23.2
782,Odisha,ER,19.82042971,85.90001746,2019-01-25,97.1
783,West Bengal,ER,22.58039044,88.32994665,2019-01-25,161.2
784,Sikkim,ER,27.3333303,88.6166475,2019-01-25,0.9
785,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-25,2.2
786,Assam,NER,26.7499809,94.21666744,2019-01-25,18.7
787,Manipur,NER,24.79997072,93.95001705,2019-01-25,2.4
788,Meghalaya,NER,25.57049217,91.8800142,2019-01-25,4.9
789,Mizoram,NER,23.71039899,92.72001461,2019-01-25,1.7
790,Nagaland,NER,25.6669979,94.11657019,2019-01-25,2.1
791,Tripura,NER,23.83540428,91.27999914,2019-01-25,4.9
792,Punjab,NR,31.51997398,75.98000281,2019-01-26,135.9
793,Haryana,NR,28.45000633,77.01999101,2019-01-26,143.2
794,Rajasthan,NR,26.44999921,74.63998124,2019-01-26,229.6
795,Delhi,NR,28.6699929,77.23000403,2019-01-26,112.7
796,UP,NR,27.59998069,78.05000565,2019-01-26,373.4
797,Uttarakhand,NR,30.32040895,78.05000565,2019-01-26,35.5
798,HP,NR,31.10002545,77.16659704,2019-01-26,26.2
799,J&K,NR,33.45,76.24,2019-01-26,43.1
800,Chandigarh,NR,30.71999697,76.78000565,2019-01-26,4.7
801,Chhattisgarh,WR,22.09042035,82.15998734,2019-01-26,105.8
802,Gujarat,WR,22.2587,71.1924,2019-01-26,380.6
803,MP,WR,21.30039105,76.13001949,2019-01-26,219.8
804,Maharashtra,WR,19.25023195,73.16017493,2019-01-26,485.9
805,Goa,WR,15.491997,73.81800065,2019-01-26,13.5
806,DNH,WR,20.26657819,73.0166178,2019-01-26,18.1
807,Andhra Pradesh,SR,14.7504291,78.57002559,2019-01-26,172.4
808,Telangana,SR,18.1124,79.0193,2019-01-26,165.2
809,Karnataka,SR,12.57038129,76.91999711,2019-01-26,209.6
810,Kerala,SR,8.900372741,76.56999263,2019-01-26,80.7
811,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-26,330.0
812,Pondy,SR,11.93499371,79.83000037,2019-01-26,7.4
813,Bihar,ER,25.78541445,87.4799727,2019-01-26,100.1
814,Jharkhand,ER,23.80039349,86.41998572,2019-01-26,25.0
815,Odisha,ER,19.82042971,85.90001746,2019-01-26,87.7
816,West Bengal,ER,22.58039044,88.32994665,2019-01-26,169.5
817,Sikkim,ER,27.3333303,88.6166475,2019-01-26,1.2
818,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-26,2.2
819,Assam,NER,26.7499809,94.21666744,2019-01-26,22.3
820,Manipur,NER,24.79997072,93.95001705,2019-01-26,2.4
821,Meghalaya,NER,25.57049217,91.8800142,2019-01-26,5.6
822,Mizoram,NER,23.71039899,92.72001461,2019-01-26,1.6
823,Nagaland,NER,25.6669979,94.11657019,2019-01-26,2.2
824,Tripura,NER,23.83540428,91.27999914,2019-01-26,5.4
825,Punjab,NR,31.51997398,75.98000281,2019-01-27,141.2
826,Haryana,NR,28.45000633,77.01999101,2019-01-27,138.9
